epoch,train_loss,val_loss,val_psnr,val_ssim,val_lpips
26,0.0917094649418312,0.09942910683651765,28.978074677785237,0.795075269540151,0.16172590516507626
27,0.09128310385653202,0.09974241610616445,28.823619906107584,0.7941685885190963,0.15641867568095524
28,0.09090473896221203,0.09902205963929495,28.955653953552247,0.79646182457606,0.16007810520629087
29,0.09080990072997178,0.09857420933743317,28.970449256896973,0.797503212094307,0.15958483728269737
30,0.09027929694994408,0.09787854024519523,29.00927489598592,0.7985746810833613,0.15584466631213825
31,0.09035786884453367,0.09844263543685278,28.91949202219645,0.7971156160036723,0.1520334117114544
32,0.09006950718295925,0.09971860243628422,29.051632499694826,0.7946562081575393,0.17273738533258437
33,0.0904531637316241,0.09802943244576454,29.067568174997966,0.797405066092809,0.1551397720972697
34,0.09028733557857135,0.09784612078219652,29.080976645151775,0.798983081181844,0.16118041661878427
35,0.08955272166606258,0.09778953498850267,29.07065423329671,0.7977965513865153,0.15197910455365976
36,0.08929947071215685,0.09704686558494965,29.129464117685952,0.7997494618097941,0.15337945533295472
37,0.08959800036733641,0.0975497613971432,29.004468822479247,0.8002585977315902,0.15862193753321965
38,0.08928108554990853,0.09712895452976227,29.06414098739624,0.7989368379116059,0.14688705230752627
39,0.08843102051931269,0.09789644312113524,28.901743698120118,0.7979618102312088,0.1437810988475879
40,0.08848127401707803,0.096659587820371,29.14975509643555,0.8005826264619827,0.1514876284946998
41,0.08941582756883958,0.09691722560673952,29.160332012176514,0.8005166997512182,0.15726038018862407
42,0.088885233792312,0.09694822312643131,29.101300366719563,0.7999811361233393,0.15208615288138388
43,0.08956028962617411,0.09668128732591867,29.06713285446167,0.7997511674960455,0.14062369788686435
44,0.08868311010301114,0.09688666338721912,29.060814476013185,0.798547022541364,0.13719986801346143
45,0.08895372355028111,0.0964733116949598,29.184146881103516,0.8012538542350133,0.15322420783340931
46,0.0888681319925715,0.09698262084275484,29.03336509068807,0.7991535057624181,0.14203305306533973
47,0.08831434991648969,0.0964497983455658,29.091125361124675,0.8000418504079183,0.14109292042752106
48,0.08861506170428851,0.09632165115326644,29.13888600667318,0.8014783302942912,0.14858269381026426
49,0.08809387146988336,0.09612039780865113,29.149249680836995,0.8005996197462082,0.14126457857588928
50,0.0879123314667274,0.0960862851391236,29.16251169840495,0.8029033710559209,0.1525317049274842
51,0.08819210290470544,0.09602655749768019,29.140208625793456,0.8012836466232935,0.14161975271999835
52,0.08815984149627826,0.09588784041504066,29.1635147412618,0.8018977383772532,0.14246740924815338
53,0.08804244598483338,0.09576034837712845,29.187226327260337,0.8027236531178157,0.1490910458068053
54,0.08848371402743985,0.09581226967275143,29.252401288350423,0.8025937288999557,0.15168154674271742
55,0.08714269689996453,0.09594303853809834,29.128265190124512,0.801607358455658,0.14246419382592043
56,0.08703032764880096,0.09572958250840505,29.188892936706544,0.801979120572408,0.1427242019524177
57,0.08733633977963644,0.09551274478435516,29.162733014424642,0.8023162295420965,0.1374424360692501
58,0.08762114902629572,0.0953572478145361,29.208811251322427,0.8023930887381235,0.1405618624140819
59,0.08662540137986927,0.09528321977704764,29.26696840922038,0.8031024018923442,0.1457371943940719
60,0.08702118453734062,0.09577925844738881,29.135759925842287,0.8018112897872924,0.13996125645935537
61,0.08736689271514907,0.0952179029583931,29.22797218958537,0.8031741907199224,0.14283409578104814
62,0.08764174480867737,0.09528155047446489,29.194641176859538,0.8025351534287135,0.1377229278286298
63,0.08682878828224014,0.0951230589300394,29.205748271942138,0.8031363298495611,0.1398048210889101
64,0.0872780950192143,0.09511032048612833,29.225764242808022,0.802805969119072,0.13735148534178734
65,0.08739937594270004,0.0948517187188069,29.20366668701172,0.8037426441907882,0.1375091337909301
66,0.08685446044101434,0.09505251310765743,29.19229850769043,0.8026378840208054,0.134292230134209
67,0.08652849094394376,0.09489243893573682,29.200337727864582,0.8040806730588277,0.14140138141810893
68,0.08682731090880492,0.09493174447367589,29.206387297312418,0.8031848460435868,0.1358715871969859
69,0.0870103778098436,0.094745166413486,29.24076763788859,0.8039568116267523,0.139415168389678
70,0.0865770638536881,0.09477643879751364,29.272683970133464,0.8038722803195317,0.14059320390224456
71,0.0864009299698998,0.09467734564095735,29.264254665374757,0.8044279545545578,0.1408236221720775
72,0.08651374351671513,0.09462969191372395,29.245089975992837,0.8039905736843745,0.13682976787288983
73,0.08594400371589205,0.09454022080947956,29.256056944529217,0.8040100346008937,0.136008794978261
74,0.08621467503116412,0.09458556479463974,29.26828498840332,0.8040644854307175,0.13831807114183903
75,0.08659469226703924,0.09455571174621583,29.211293125152586,0.8037346333265305,0.1326405916363001
76,0.08660684352850213,0.0946061845868826,29.259089469909668,0.8034925947586695,0.1334477728853623
77,0.0862272927427993,0.0948290408278505,29.192253907521565,0.8030364563067754,0.13184587645033996
78,0.08659586566774284,0.09461545857290427,29.257777659098306,0.8033810704946518,0.1335227886835734
79,0.08627563728129163,0.0943283432473739,29.27204443613688,0.8049732317527135,0.13841206716994445
80,0.08592728379675571,0.09439920062820116,29.269935417175294,0.8048244307438532,0.13851675068338712
81,0.08580246986273457,0.09431959384431442,29.257124296824138,0.8044503122568131,0.1341422992448012
82,0.08608193465453737,0.09430812386174997,29.275918420155843,0.8044483572244644,0.1352646420399348
83,0.08563833911629284,0.09433553976317247,29.286888281504314,0.8044712384541829,0.136005857711037
84,0.08658667913473704,0.09423160118361314,29.275600465138755,0.8048896888891856,0.1361285239458084
85,0.08581751555423527,0.09426773072530827,29.271813933054606,0.8046202431122462,0.13487302201489607
86,0.0858894813915386,0.09417947437614202,29.27822281519572,0.8048755079507828,0.134907632569472
87,0.08616554799544461,0.09421795705954233,29.279774983723957,0.8048330138127009,0.1355882373948892
88,0.08586750542197158,0.0941931314766407,29.278779856363933,0.8048507610956828,0.1348181658734878
89,0.08639481172842138,0.09417534774790208,29.29005568822225,0.8051331122716268,0.1372897256165743
90,0.08602782467051465,0.0941218400374055,29.29142780303955,0.8050637245178223,0.13592448346316816
91,0.08616401659434332,0.09420447231580814,29.277698135375978,0.8047985116640727,0.13493474883337817
92,0.0859617016661693,0.09415839873254299,29.280082321166994,0.8048579941193262,0.13473669377466044
93,0.08589753880001166,0.09412957107027371,29.287686347961426,0.8048598984877269,0.13439533213774363
94,0.08569481355302475,0.09414115759233634,29.279263559977213,0.8048067063093185,0.13402657757202785
95,0.08574141250813709,0.09412492314974467,29.28852876027425,0.8048731515804927,0.13452354011436304
96,0.08594946644323713,0.09413541865845522,29.2806565284729,0.8049033443133037,0.1345238005121549
97,0.08633487340720261,0.09414188452064991,29.2827449798584,0.8048213511705399,0.13423798829317093
98,0.08544669891981517,0.09413914208610853,29.28312931060791,0.8048876941204071,0.13464336308340233
99,0.0852390805916751,0.09413832947611808,29.284053484598797,0.8049048403898875,0.13479768559336663
100,0.08572002945139127,0.09413778347273667,29.284210936228433,0.8048953165610632,0.1347289318839709
1,0.15206045720945385,0.13875646019975343,27.050577036539714,0.7145573874314626,0.33515251278877256
2,0.12743920455960667,0.12323920701940855,27.87960303624471,0.7497353782256444,0.29459293335676195
3,0.12238232874694993,0.1166888518879811,28.21642951965332,0.7622049689292908,0.26304348434011143
4,0.11992042345159194,0.11665749587118626,28.17619775136312,0.7626569787661235,0.2631694249808788
1,0.15200670966330695,0.13925380942722163,26.943684800465903,0.7159898191690445,0.3330852175752322
2,0.12887142559184747,0.12489370629191399,27.80237725575765,0.7461091190576553,0.2983756552139918
3,0.12273061687455458,0.11947592919071516,27.964929485321044,0.7574216882387798,0.27095554148157436
4,0.12015323511817876,0.11614746923247973,28.054399331410725,0.7652487963438034,0.26029422332843144
5,0.1168080206741305,0.11443311919768652,28.184952163696288,0.7655100494623184,0.23116469035545986
6,0.11421028548742042,0.11118572168052196,28.311442565917968,0.7729259510835012,0.21915860598285994
7,0.11135652213193038,0.10968220680952072,28.534179814656575,0.7737345298131307,0.2092489962776502
8,0.10902489440186935,0.10667812681446473,28.56704683303833,0.781162424882253,0.19572785024841627
9,0.10676669425824109,0.10632527712732553,28.662856101989746,0.7826760411262512,0.20559935321410497
10,0.106389464503702,0.10684293899685145,28.40964454015096,0.7843741327524185,0.20660485774278642
11,0.10485588766853599,0.10470601829389731,28.672716077168783,0.7842991173267364,0.18544024253884953
12,0.10367093303186052,0.10515375553319851,28.717182890574136,0.7857200453678767,0.20563496574759482
13,0.10281470162684427,0.10347847274194161,28.52649072011312,0.7886746048927307,0.18052694822351137
14,0.10204876524341457,0.10276155434548855,28.77684930165609,0.7903063168128331,0.18765835563341776
15,0.10242900055120974,0.10190070122480392,28.745342604319255,0.7917583654324214,0.1796517421801885
16,0.10189632109421141,0.10149612470219532,28.798992156982422,0.7924827466408412,0.1761445790529251
17,0.10164732285501325,0.10181209482252598,28.789595508575438,0.78908518354098,0.1598547098537286
18,0.10108942709424916,0.10190978863586982,28.741405550638834,0.7884561826785406,0.15702037860949833
19,0.10046271030955455,0.1009503016869227,28.76475610733032,0.7921215385198593,0.15892276478310427
20,0.10060893457163783,0.1009069927657644,28.844903405507406,0.7920221229394276,0.16494799529512724
21,0.10022074503495412,0.10072096878041824,28.73923667271932,0.7941971222559611,0.16394636395076911
22,0.09962311156970613,0.1006096892679731,28.84101168314616,0.7933087120453517,0.16656372571984926
23,0.09985680095851421,0.09986814962079128,28.983252080281577,0.7950785686572392,0.17218780231972536
24,0.09935682063155314,0.09951988998800516,28.917485809326173,0.795811073978742,0.16309797304371992
25,0.09961335512206834,0.09912925213575363,28.963062890370686,0.7956592679023743,0.15902229622006417
26,0.0995937569943421,0.09901885036379099,29.024581241607667,0.7968233813842137,0.16792458469669025
27,0.09975386515040607,0.09913371931761503,28.860590267181397,0.7955756694078445,0.1520697895437479
28,0.09896074624403435,0.10093113916615645,28.73022569020589,0.7922353516022365,0.15690034416814644
29,0.09927790111259502,0.09939034761240086,28.95028813680013,0.7952377498149872,0.159501039236784
30,0.0982330485849696,0.09958529683450858,28.88549830118815,0.7928845604260762,0.14849891141057014
31,0.09810426306417759,0.09848069213330746,29.002013683319092,0.7970156004031499,0.15796107451121014
32,0.09835203753455597,0.09852766059339046,28.926600042978922,0.7971572627623876,0.15433165319263936
33,0.09755766893572668,0.09862611082692942,28.894724051157635,0.7973006218671799,0.15535082072019576
34,0.09824975990854642,0.09826834884782633,29.078771686553956,0.7974448968966802,0.1607161682099104
1,0.1522716722505934,0.14020604019363722,26.84573605855306,0.7134975691636404,0.3334403430422147
2,0.12834639665396774,0.1237331073731184,27.908553981781004,0.7482560127973557,0.2969486266374588
3,0.12245623666573974,0.1193384217719237,28.093349393208822,0.7559932718674341,0.2703495718538761
4,0.11995235083296019,0.11519595918556054,28.09805529912313,0.7675793995459874,0.2579557694494724
5,0.11690006836810533,0.11411868085463842,28.21252228418986,0.7655228853225708,0.22814292733867964
6,0.11412538973724141,0.11057412264247736,28.323122469584145,0.7738881558179855,0.21610367968678473
7,0.11172315956038588,0.1116902727012833,28.42893695831299,0.7697494149208068,0.21937182421485582
8,0.10888862839954741,0.10734789284567038,28.557844765981038,0.7794287542502085,0.2007108027736346
9,0.10702791002524249,0.10665903917203347,28.634633668263753,0.7814544826745987,0.2038676008582115
10,0.10638890495414242,0.10597566614548365,28.572688484191893,0.7836915522813797,0.20206353738903998
11,0.10496414923930869,0.1062416342397531,28.55963576634725,0.7804806729157766,0.1862046678860982
12,0.10361169876859469,0.10486184072991213,28.742994912465413,0.785473421216011,0.20131493359804153
13,0.10307154201847665,0.10404512242724498,28.402931531270344,0.7884004642566045,0.18074569577972094
14,0.10246881166582598,0.10307179118196169,28.747599824269614,0.7894185423851013,0.1881311910847823
15,0.10237668581745203,0.1018960024540623,28.72693993250529,0.791161647439003,0.1722852564106385
16,0.10227596358779599,0.10208975467830897,28.680844879150392,0.7916044185558955,0.17560762924452622
17,0.10146759334294235,0.10167009625583887,28.801637236277262,0.7893748770157496,0.1610784286012252
18,0.10130837179501267,0.10212121997028589,28.69687900543213,0.7879976689815521,0.15758439972996713
19,0.10045260954648257,0.10038425388435522,28.856032689412434,0.7926297793785732,0.15911904089152812
20,0.10066943964099183,0.10127435196191073,28.81357218424479,0.7918173422416052,0.16965313367545604
21,0.10032589007169009,0.10087955153236787,28.741492207845052,0.7927703072627386,0.15965826337536176
22,0.09958403580548132,0.10061065188298622,28.732955265045167,0.7936088134845097,0.16558913725117844
23,0.09984186744207844,0.10060432547082504,28.921261723836263,0.7932630489269893,0.1721903997162978
24,0.09920763218884959,0.10008416877438625,28.79657875696818,0.7949991822242737,0.160426464676857
25,0.09975973941824015,0.09938306237260501,29.020924377441407,0.7948355277379354,0.16176734293500583
26,0.09941292536609313,0.09913831638793151,28.98634478251139,0.7963810165723165,0.16472373629609743
27,0.10000761677237117,0.0990660440797607,28.886986827850343,0.7958398858706156,0.15336250637968382
28,0.09888498039149186,0.10099043523271879,28.652652740478516,0.7931083997090658,0.15901124129692715
29,0.09922814272782382,0.09859981127083302,29.01740754445394,0.796427258849144,0.15644963271915913
30,0.09847390472012407,0.10002122999479374,28.842810599009194,0.7927508423725764,0.15168859673043092
31,0.0982462533913991,0.09853670659164587,29.0508825302124,0.7969613085190456,0.16257103408376375
32,0.09848351722911877,0.09871736591060956,28.959627628326416,0.7974122871955236,0.16132470791538556
33,0.09764350090614136,0.09843229396889606,28.957345708211264,0.797134718298912,0.15304922399421533
34,0.09842803507824155,0.09845229275524617,29.084638277689617,0.7973405847946803,0.16503625723222892
35,0.09749203100800514,0.09819033599148194,29.073608334859212,0.7969929983218511,0.1543093339850505
36,0.09809741319759804,0.09812142824133237,29.00956999460856,0.7981896132230759,0.15541587720314662
37,0.09757441068615984,0.09769195380310218,29.111086400349937,0.7990816215674083,0.16026395310958227
38,0.09654513867024113,0.09775651004165412,29.040181318918865,0.7970571120580038,0.14447749716540179
39,0.09755898927721907,0.09790790919214487,28.99686924616496,0.7987253695726395,0.15369292609393598
40,0.09645741020931917,0.09764223949362834,29.134345149993898,0.7983316491047542,0.15606764269371828
41,0.09760505651288173,0.09725269159922997,29.107178688049316,0.7998558620611826,0.1565720698485772
42,0.09698113744311473,0.09752428736537695,29.064139525095623,0.7982702294985453,0.1478860439111789
43,0.09620320492369287,0.09718850956608852,29.092846457163493,0.7994191527366639,0.14915624062220256
44,0.09660144302555744,0.0969693978006641,29.09157444636027,0.7993079910675684,0.14610615770022076
45,0.0961127996116,0.09677049436916908,29.13608595530192,0.800332181652387,0.15071741094191868
46,0.09649514610714773,0.09733484927564859,29.012116781870525,0.7997441411018371,0.14895705295105774
47,0.09626058865995968,0.09755849751333395,28.958517996470132,0.7979911466439565,0.14308258580664793
48,0.09655743120786021,0.09684630185365677,29.12796993255615,0.8005494038263957,0.15357541727523008
49,0.09559632586863111,0.09638161584734917,29.132478109995525,0.8005434532960256,0.14498792241017025
50,0.09619813282042741,0.09629838944723208,29.140179252624513,0.8008894155422847,0.14463951649765175
51,0.09637974714312483,0.09728302570680777,29.036704730987548,0.7986519853274028,0.14429158940911294
52,0.09541603790267425,0.09632816749314467,29.118229071299236,0.801033369700114,0.14419100135564805
53,0.0954982835580321,0.09634907878935337,29.11543919245402,0.8012967745463053,0.14738200083374978
54,0.09564876734991284,0.09637636169791222,29.162100251515707,0.801297926902771,0.15079020510117214
55,0.09530799627742347,0.09618987844636043,29.108334477742513,0.8015185465415319,0.14458607745667298
56,0.09532174955615226,0.09599125615010659,29.151272773742676,0.80184732178847,0.14498378224670888
57,0.09563603558961083,0.09604495416084925,29.200876649220785,0.8018127004305522,0.1493661981076002
58,0.09528407908099538,0.09588144533336163,29.12993024190267,0.8013403356075287,0.1382358615597089
59,0.0952094496720854,0.09559972553203504,29.20572738647461,0.8022042165199915,0.14289170739551385
60,0.09466772633878624,0.09614068393905957,29.097309366861978,0.80141588250796,0.14134926572442055
61,0.09531099160804468,0.09601086049030225,29.250126457214357,0.8026976684729258,0.15676006476084392
62,0.09474441824371324,0.09621519967913628,29.13681313196818,0.7998861839373906,0.1360843949019909
63,0.09492533522493699,0.09548409171402454,29.21217050552368,0.8029847145080566,0.146237234522899
64,0.09538381864481113,0.095483716763556,29.215738391876222,0.8029336561759313,0.14457645403842131
65,0.09556813620250015,0.09545870206008354,29.21588315963745,0.8026650925477345,0.14258352642258007
66,0.0946752505048233,0.09547775071114302,29.175276025136313,0.8021866391102473,0.137960110232234
67,0.09425700936904725,0.09531832585732142,29.20810562769572,0.803425540526708,0.14456292428076267
68,0.09427584926871692,0.0953201750293374,29.201154041290284,0.8035606453816097,0.14523263176282247
69,0.09383988183210878,0.09529427140951156,29.21225560506185,0.8027662773927052,0.14074444361031055
70,0.09405595862909275,0.09523371905088425,29.231013011932372,0.8024051020542781,0.13801724687218667
71,0.09473569248529042,0.09534062010546525,29.201327260335287,0.8033626655737559,0.14324018185337384
72,0.09451367949299952,0.09556633792817593,29.15129016240438,0.8014648228883743,0.1333474799990654
73,0.09373877673026393,0.0953157095859448,29.243815199534097,0.8022076865037282,0.1396265854438146
74,0.09450558479875326,0.09521132005999486,29.229792308807372,0.8036523362000784,0.14454289637506007
75,0.09497489528182675,0.0954697639370958,29.18839146296183,0.8017227093378703,0.13563285743196804
76,0.09484536525081186,0.09519941713660955,29.22146396636963,0.8023194710413615,0.13565642175575096
77,0.0940654827062698,0.09512280945976576,29.212509123484292,0.8028319249550502,0.13630464213589827
78,0.09381926224073943,0.09497684215505918,29.253377946217856,0.8031821678082148,0.1391914556423823
79,0.09396262604962377,0.09490127352376779,29.263109111785887,0.8037166625261307,0.14121533259749414
80,0.093886775238549,0.09490983473757902,29.26003843943278,0.8043484757343928,0.14476766052345436
81,0.0942234474727336,0.0948909372712175,29.241785589853922,0.8038280526796977,0.14028060423831146
82,0.09395394646288717,0.09483483582735061,29.25641819636027,0.8037465691566468,0.13970607692996662
83,0.0937300465453197,0.09492971791575353,29.23963861465454,0.8032923569281896,0.13770571599404016
84,0.09370686018510777,0.09482338204979897,29.22922681172689,0.8036578178405762,0.13735954215129217
85,0.09411699194461107,0.09484491453816493,29.237515290578205,0.8036021659771602,0.1378436913092931
86,0.09391506913611118,0.09476596005260944,29.261151377360026,0.8038924197355907,0.1394497914860646
87,0.09385559785672846,0.09481413159519433,29.248710982004802,0.8035819580157598,0.1377215848614772
88,0.09360751155763865,0.09489851010342439,29.215744177500408,0.8032260855038961,0.13516540937125682
89,0.09323734477819766,0.09473701001455387,29.26044267018636,0.8040445963541667,0.13959315506120523
90,0.09385418327634826,0.09476659037172794,29.245946470896403,0.80374742547671,0.13763333993653457
91,0.0934065454365576,0.09476769355436167,29.26478322347005,0.8036968400080998,0.13844583791991075
92,0.0933967192821643,0.09471966692556938,29.2510066986084,0.8039459774891535,0.1382689302166303
93,0.09377161558060085,0.09473443621148665,29.253599834442138,0.8036013056834539,0.13644772867361704
94,0.0941502409932368,0.0947435786947608,29.240058867136636,0.8034922321637471,0.13516090773046016
95,0.0938036949318998,0.0947157796472311,29.255761686960856,0.8037530322869618,0.1372224625200033
